Target age (ka),Site Name,Latitude,Longitude,Biome 6000 Consolidated Name,Biome 6000 biome code,Biome 4.2 Biome 6000 common biomes,MegaBiomes (Scheme 2),BIOME 4.2 names from model code,Biome 4.2 code,BIOME4.2 BIOME 6000-equivalencies
6,Landruchie Mire,61,39,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Landschaftsnoe,64.57,30.53,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Lebedinoe,60.5,86.67,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,LG-4-83-06 m,54.08,-72.94,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,LG-4-83-6P,54.08,-72.94,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Lily Lake,43.77,-110.32,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Lone Fox Lake,56.72,-119.72,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Longmare Lake,60.5,-150.9,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Lutnermayok,67.68,33.28,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Lynn Lake,56.84,-101.04,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Mahri (HP),32.283,77.167,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Maksimkin Yar,58.33,88.17,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Maligne Lake,52.73,-117.63,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Mardy-Yakha,70.3,67.36,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Maria Lake,68.27,-133.47,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Markhida,67.17,52.55,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Mckillop Creek Pond,48.33,-115.45,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,McMaster Lake,64.13,-110.58,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Mezhgornoe,66.37,30.7,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Minakokosa Lake,66.92,-155.03,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Mire Pelisoo,58.47,22.38,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Mustusuo,61.81,33.5,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Natla Bog,63.02,-128.8,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Neinasuo,66.35,30.63,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Nemino,62.75,34.58,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Nenazvannoe,61.81,33.48,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Nizhnevartovsk,62,76.67,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Njukhchinskii Mokh,63.92,36.3,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Nosuo,64.57,30.83,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Novolsky,56.77,26.18,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Nulsaveito,67.53,70.17,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Onego Lake (Core 6),61.72,34.92,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Onego Lake (Core 8),61.72,34.92,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Otto Lake,63.83,-149.03,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Öytjern,59.08,8.58,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Paanajarvi,66.27,29.95,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Paden’ga,62.8,42.93,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Ped Pond,67.2,-142.07,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Petropavlovka,58.33,82.5,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Petropavlovskii,58.33,83,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Pit-Gorodok,59.3,93.83,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Point Woronzof,61.29,-150,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Polybog,67.8,-139.8,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Punozerka,62.82,33.58,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Pur-Taz,66.7,79.73,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Qinghai Lake,36.55,99.6,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Quartz Lake,64.22,-145.8,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Queens Lake,64.12,-110.57,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Ra Lake,65.23,-126.42,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Rara (lake) (Nep),29.567,82.083,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Rittusuo,61.77,33.55,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Rivière-aux-Feuilles 1,58.23,-72.07,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Rivière-aux-Feuilles 2,58.22,-71.95,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Rugozero,64.08,32.63,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Sakana Lake,67.43,-147.85,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Salekhard,66.55,66.58,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Sands of Time Lake,66.3,-147.55,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Sartynia,64.17,65.47,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Screaming Yellowlegs Pond,67.58,-151.42,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Seagull Lake,68.27,-145.22,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Sebboloto,64.67,43.33,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Shombashuo,65.12,32.63,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Sioux Lake,49.93333333,-91.56666667,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Sithylemenkat Lake,66.07,-151.27,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Snowshoe Lake,57.45,-120.67,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,St. John‘s Island Pond,53.95,-58.92,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Sugarloaf Pond,47.62,-52.67,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Surgut,61.23,73.33,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Sweet Little Lake,67.65,-132.02,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Tårnet,69.67,30.1,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Teepee Lake,48.33,-115.5,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Tegul'detskii,57,89,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Ten Mile Lake,63.1,-145.7,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Tesovo-Netyl'skoe,58.92,30.9,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Thompson Landing,63.07,-110.79,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Tiinkdhul Lake,66.58,-143.15,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Toboggan Lake,50.77,-114.6,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Tolmachevsko-Krivodanovskii Peat,55,84,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Tom',56.83,84.45,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Tönningfloarna,62.17,14.12,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Tonquin Pass,52.73,-118.35,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Tuktoyuktuk,69.05,-133.45,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Twin Lakes,68.3,-133.42,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,"Twin Lakes, British Columbia",50.75,-116.33,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Uandi,51.4,142.08,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Ubinskii Riam,55.32,80,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Upper Elk Valley Bog A,50.38,-114.93,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Ust'Mashevskoe,56.32,57.88,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Vasiugan'e I,56.87,83.08,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Vodorazdel,59.38,76.9,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Waits Lake,48.17,-117.67,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Wangguangtun,40.37,113.73,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Watana Triangle Pond,62.84,-148.24,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Watchtower Basin,52.8,-117.83,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
6,Wien Lake,64.33,-151.27,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
